Order_Date,Region,Category,Shipping_Method,Customer_Age,Unit_Price,Units_Sold,Delivery_Days,CSAT_Score,Revenue
2022-01-14,North America,Accessories,Standard,30.555292374798782,60.09075419531609,8.0,8.400716334815481,63.790825722852716,480.7260335625287
2022-01-14,North America,Smartphones,Same-Day,47.37133095199581,842.1922892553982,7.0,0.8425056030061564,93.33545039503154,5895.346024787787
2022-01-14,LATAM,Laptops,Expedited,23.880809362226536,1290.413902473951,6.0,2.017835422931515,94.17999438756713,7742.483414843707
2022-01-15,North America,Audio,Standard,29.74905191931456,342.4546286528552,5.0,6.370003528234833,77.04538667656179,1712.273143264276
2022-01-15,EMEA,Smartphones,Expedited,36.829465707424085,936.918750704376,9.0,3.1635541461071734,82.63051153294312,8432.268756339383
2022-01-15,EMEA,Accessories,Expedited,25.575604182403197,72.52337818278768,9.0,3.8328824666406964,83.42690859304204,652.7104036450892
2022-01-15,EMEA,Audio,Standard,26.137462763934508,119.50622958276358,10.0,2.5681665542744194,95.58645597544299,1195.0622958276358
2022-01-15,North America,Audio,Standard,42.16532991863408,131.16116781124705,7.0,3.416315772165554,91.5470580074425,918.1281746787294
2022-01-16,APAC,Accessories,Expedited,27.682948245871664,51.45702789347545,12.0,3.796100141272958,81.49780188272533,617.4843347217054
2022-01-16,APAC,Audio,Standard,37.22340444477964,179.27086598792562,8.0,7.662338259696115,78.26165073967287,1434.166927903405
2022-01-16,EMEA,Smartphones,Standard,35.156888159132414,832.6183964937597,7.0,4.936150167889924,83.35636952889041,5828.328775456318
2022-01-16,APAC,Audio,Standard,33.23282911294897,198.62132047663493,11.0,3.1066585043800266,87.63435176846465,2184.8345252429845
2022-01-17,EMEA,Accessories,Expedited,42.98370254190621,60.37048647897914,9.0,2.4990519889149483,91.88684502292604,543.3343783108122
2022-01-17,North America,Smartphones,Standard,36.63097083000208,448.57519596691094,7.0,5.19452551559203,92.89055955448862,3140.0263717683765
2022-01-17,North America,Accessories,Standard,19.404292984570716,49.65675078588378,7.0,4.217260317675052,98.05574916374603,347.59725550118645
2022-01-17,North America,Audio,Standard,40.35460108829912,226.53931625634607,9.0,2.25562885226781,93.41366712291017,2038.8538463071145
2022-01-17,North America,Audio,Standard,41.65996349810396,263.80599582366267,11.0,4.248633867214532,91.50653011882035,2901.8659540602894
2022-01-17,LATAM,Audio,Standard,42.41520991880931,298.31821538273755,7.0,2.5092477945995197,90.34508013036931,2088.227507679163
2022-01-17,APAC,Accessories,Expedited,30.871263333812816,40.73995914427155,7.0,1.1893196479434107,93.02105661019463,285.17971400990086
2022-01-17,EMEA,Accessories,Standard,22.748987394916128,65.79757051513629,11.0,6.27576427259766,77.66505832521165,723.7732756664991
2022-01-18,EMEA,Accessories,Standard,18.89122041584057,17.89776877771687,10.0,4.303555515167293,72.47455266883212,178.97768777716868
2022-01-18,North America,Laptops,Expedited,30.065770585976043,1265.101499467614,8.0,2.7760880896945292,90.76997410734862,10120.811995740913
2022-01-19,North America,Audio,Standard,31.793015165436778,284.5110695138654,4.0,7.8573853608172355,82.23070051029678,1138.0442780554615
2022-01-19,North America,Accessories,Standard,35.06713552829176,53.3668082893399,9.0,8.353938558103739,80.48954471201408,480.30127460405913
2022-01-19,EMEA,Audio,Expedited,35.487225907540385,133.0999979479573,9.0,1.7556961389598644,93.86175006876302,1197.8999815316156
2022-01-19,North America,Accessories,Standard,31.368475469056175,37.445227125225095,10.0,3.869771450365703,85.9671990375385,374.45227125225097
2022-01-19,North America,Smartphones,Standard,29.01058768508824,992.4641716930098,8.0,4.283238844728608,97.21449968390658,7939.713373544078
2022-01-20,EMEA,Audio,Standard,44.7967171338837,116.41275799259245,4.0,7.9248075459712215,85.9612757826469,465.6510319703698
2022-01-20,APAC,Laptops,Expedited,44.7466930272541,1074.7161823932302,4.0,2.9344636181883255,90.57708279406513,4298.864729572921
2022-01-20,APAC,Audio,Expedited,32.133695039368604,403.2179603747378,8.0,1.9464295951075443,93.18429034104956,3225.7436829979024
2022-01-20,LATAM,Smartphones,Standard,23.29016519395913,965.6533957217026,4.0,4.475748294132354,90.61784093071222,3862.6135828868105
2022-01-20,North America,Smartphones,Standard,42.94557767576507,646.9232281758374,6.0,7.121973115416829,79.25804019553416,3881.5393690550245
2022-01-20,EMEA,Audio,Standard,54.265754136112676,173.93464123114472,10.0,3.7755340000900137,94.01411312000347,1739.3464123114472
2022-01-21,North America,Smartphones,Standard,25.419666967056017,1091.8079560191234,6.0,7.1659741733028826,66.52133082240198,6550.84773611474
2022-01-21,North America,Laptops,Standard,18.73090203712805,1269.86101270451,5.0,8.717785294310767,72.1578351946716,6349.30506352255
2022-01-21,North America,Smartphones,Standard,24.8571941599293,615.852006711653,8.0,8.828456781732227,67.63191340422186,4926.816053693224
2022-01-21,EMEA,Audio,Standard,34.251210885512684,172.14249853076635,11.0,6.095524766197112,78.06539744696934,1893.5674838384298
2022-01-21,APAC,Laptops,Standard,18.0,1449.512927505461,5.0,7.7736826050891965,74.40081720034179,7247.5646375273045
2022-01-21,EMEA,Laptops,Same-Day,40.73350189409071,848.0514287979522,8.0,0.8767312273144191,96.32706191954645,6784.411430383618
2022-01-21,APAC,Laptops,Standard,28.325223085483284,1896.769763828408,5.0,5.131989047929819,81.77607668126544,9483.84881914204
2022-01-22,North America,Accessories,Expedited,22.1796244094316,46.77236208871583,11.0,2.966971616870304,86.47686253121336,514.4959829758741
2022-01-22,LATAM,Smartphones,Expedited,50.08030572268912,685.1713857626917,8.0,3.736825515118907,86.37442116039668,5481.371086101533
2022-01-22,North America,Laptops,Standard,34.16147047552271,1393.7741766123113,5.0,7.7968616244902105,79.71909065302323,6968.870883061556
2022-01-22,APAC,Smartphones,Expedited,21.902672937128894,788.3730610350835,7.0,3.298680010921274,95.93450101647174,5518.611427245585
2022-01-22,North America,Laptops,Expedited,28.574047916254543,1476.2148114368026,4.0,2.4612324525031646,92.16595694467645,5904.8592457472105
2022-01-22,North America,Smartphones,Expedited,32.50882856784887,681.1896970873506,6.0,2.3244649515782974,100.0,4087.1381825241037
2022-01-23,APAC,Smartphones,Standard,31.03785973449775,555.90685012277,7.0,7.291883079130478,77.96521845541513,3891.34795085939
2022-01-23,North America,Smartphones,Standard,27.97795819441766,899.7244608286001,9.0,5.825389466206464,86.20869850271447,8097.5201474574005
2022-01-23,LATAM,Smartphones,Expedited,39.79693464036569,718.2488351322366,12.0,3.7532836727554075,100.0,8618.98602158684
2022-01-23,APAC,Laptops,Standard,18.0,1609.2856361241381,5.0,8.055334582241837,73.81631062788003,8046.428180620691
2022-01-23,EMEA,Accessories,Standard,36.2620456232407,60.23197708993268,9.0,5.431564033786998,77.14050879125517,542.087793809394
2022-01-24,North America,Laptops,Standard,25.951741849149638,1166.9456108231152,4.0,5.766890547141596,90.82976406792285,4667.782443292461
2022-01-25,North America,Smartphones,Expedited,32.66974324035777,623.8000373338225,7.0,2.930828916267949,89.23568936169745,4366.600261336757
2022-01-25,EMEA,Accessories,Standard,20.580511958242006,47.38098687248696,11.0,6.123370695120795,83.23492947001255,521.1908555973565
2022-01-25,North America,Smartphones,Same-Day,31.12062305039343,794.2675272259575,6.0,0.7019667555537756,96.80003609620924,4765.6051633557445
2022-01-25,North America,Audio,Standard,36.88321819182406,466.9988757356248,7.0,3.476901594311389,92.97706470388552,3268.992130149373
2022-01-25,APAC,Accessories,Standard,27.767807003185748,69.54693916961807,6.0,5.003125886934176,79.29398091823325,417.2816350177084
2022-01-26,EMEA,Smartphones,Same-Day,41.74980889007615,809.0391358208055,6.0,1.0869192922179587,100.0,4854.234814924834
2022-01-26,North America,Smartphones,Standard,37.93484009201066,923.3980030091118,10.0,4.114319014879527,80.87956479773231,9233.980030091117
2022-01-26,EMEA,Smartphones,Standard,27.564161810507915,711.6028028907326,7.0,8.055020526114893,84.94543421539207,4981.219620235128
2022-01-26,North America,Smartphones,Standard,55.197985477894065,861.7534548478139,7.0,5.064201639803381,88.11585321543785,6032.274183934697
2022-01-27,APAC,Accessories,Standard,35.752391715487086,26.100036038094675,6.0,6.457223982131763,78.44381488214326,156.60021622856806
2022-01-27,North America,Laptops,Standard,18.0,1592.6239676898424,7.0,2.432384407637527,93.90411230360041,11148.367773828897
2022-01-27,APAC,Audio,Expedited,26.180182599180338,314.1178595505123,9.0,2.7459987629605918,90.88484844007023,2827.060735954611
2022-01-28,North America,Smartphones,Expedited,47.793199534874915,560.4241643205946,9.0,1.824869316507192,100.0,5043.817478885352
2022-01-28,EMEA,Laptops,Expedited,38.34652797400501,1155.6310187685672,8.0,1.585405100612014,100.0,9245.048150148537
2022-01-28,EMEA,Smartphones,Same-Day,57.00220973628592,855.9849381209657,10.0,0.5640586943600245,91.53007712204081,8559.849381209657
2022-01-28,North America,Audio,Standard,31.85338178318707,285.3520790837614,9.0,6.753216553003017,80.36891749594932,2568.1687117538527
2022-01-28,EMEA,Laptops,Standard,20.633904230510186,792.4664944110818,8.0,6.08128424134491,84.3826816490322,6339.731955288655
2022-01-28,LATAM,Laptops,Standard,28.68780787000271,1056.9746873720067,8.0,5.865484485722442,77.21056189728907,8455.797498976053
2022-01-29,EMEA,Laptops,Expedited,64.43329495499404,1321.103159507443,4.0,1.694503000254153,88.7394034175957,5284.412638029772
2022-01-29,APAC,Audio,Standard,39.11354160725999,193.87874283637703,14.0,13.782753882558207,66.53970327823752,2714.3023997092782
2022-01-29,EMEA,Laptops,Same-Day,53.43583428819606,594.3324792562157,10.0,0.5635080472247835,100.0,5943.324792562157
2022-01-29,North America,Smartphones,Standard,42.12592703857598,903.987591033911,9.0,7.720497077289747,79.21970072547076,8135.888319305199
2022-01-29,North America,Accessories,Expedited,33.81052227939711,47.67020295888181,10.0,2.708018651309373,92.77852059781183,476.7020295888181
2022-01-29,APAC,Smartphones,Expedited,32.102017537349425,890.6757373963568,7.0,3.201087042567976,90.79428393213065,6234.730161774498
2022-01-29,EMEA,Smartphones,Standard,48.83393396023429,1240.601292554341,4.0,5.160348577518701,88.76726343404009,4962.405170217364
2022-01-30,EMEA,Smartphones,Standard,37.07551610365067,928.4990917959187,5.0,9.306379843601357,65.82126893874538,4642.495458979593
2022-01-31,North America,Audio,Standard,43.23971427871622,338.75311857193344,10.0,5.410869072598891,90.1518635072268,3387.5311857193346
2022-02-01,North America,Laptops,Standard,34.10041883249679,974.469767969143,7.0,4.087331310247933,87.44627116982463,6821.288375784001
2022-02-01,APAC,Smartphones,Expedited,24.38277722108869,658.6649642240575,5.0,2.072514528442043,87.8144136017248,3293.324821120287
2022-02-02,EMEA,Accessories,Standard,43.14086392629528,73.4947971406702,9.0,4.293498764565437,95.83813405323592,661.4531742660319
2022-02-02,EMEA,Laptops,Same-Day,38.78838426104473,593.7797164679778,3.0,0.8218715742403794,100.0,1781.3391494039333
2022-02-02,LATAM,Laptops,Standard,22.936750204328362,1151.4791256832114,9.0,7.5966138639849845,78.26824610346303,10363.312131148901
2022-02-03,EMEA,Accessories,Same-Day,22.755017667716878,53.196459842175784,11.0,0.9384437508467822,100.0,585.1610582639337
2022-02-03,EMEA,Smartphones,Standard,45.640431861839836,529.6405444214424,11.0,5.867511025958614,90.16684317567827,5826.045988635867
2022-02-03,North America,Smartphones,Standard,18.0,1209.1441290317985,4.0,11.961553790767791,70.02104601705308,4836.576516127194
2022-02-04,APAC,Audio,Standard,19.449803133481844,245.70546689974256,9.0,10.097346867603285,67.78994781071657,2211.3492020976832
2022-02-04,North America,Laptops,Same-Day,44.170579779563376,1064.1232638165336,7.0,1.0156186626623582,95.79394814513202,7448.862846715735
2022-02-04,APAC,Smartphones,Expedited,44.13184231527296,1095.238055707929,5.0,1.7317833403101945,96.31595811151819,5476.190278539645
2022-02-04,EMEA,Smartphones,Standard,32.34429382718038,924.3787924415958,8.0,7.679331488065067,79.33450533854818,7395.030339532766
2022-02-05,EMEA,Smartphones,Expedited,18.0,494.83174315835254,10.0,2.433684925098344,96.00488690687416,4948.317431583526
2022-02-05,North America,Smartphones,Standard,25.749580411099323,915.4832183173316,9.0,2.9144423776184416,100.0,8239.348964855984
2022-02-05,LATAM,Smartphones,Expedited,25.51470679021233,1132.6903447537475,7.0,2.2759838920436444,95.6147424772124,7928.832413276232
2022-02-05,EMEA,Laptops,Standard,36.9962607192781,913.8497378367786,5.0,2.468874297488081,94.41654407528618,4569.248689183893
2022-02-06,LATAM,Laptops,Expedited,35.88843979983522,901.6736502575279,9.0,1.9731147241708362,96.69273546017502,8115.062852317751
2022-02-06,EMEA,Smartphones,Standard,35.46671498657041,375.4963598827738,9.0,4.62595159013377,92.93739040831274,3379.4672389449643
2022-02-06,LATAM,Accessories,Standard,45.14687427781902,35.319867932638665,10.0,5.274056393698588,85.62900222619137,353.19867932638664
2022-02-06,EMEA,Audio,Expedited,23.417678513054184,255.34377166260035,12.0,4.3346178330173695,87.09663924901143,3064.125259951204
2022-02-06,LATAM,Smartphones,Expedited,30.858799028275335,1046.423052390452,4.0,3.238345998552953,89.5018328931898,4185.692209561808
2022-02-07,APAC,Laptops,Standard,31.121463554191042,1279.8148309116996,8.0,9.056072449982903,70.53823097831534,10238.518647293597
2022-02-07,North America,Smartphones,Expedited,54.735322460408455,718.6629999286549,8.0,2.820728565927595,92.83067898269417,5749.303999429239
2022-02-07,North America,Smartphones,Standard,36.502239141200064,784.2282286911017,9.0,7.03648239303803,80.57167663506439,7058.054058219915
2022-02-08,North America,Audio,Expedited,45.63441592814206,266.4325552960798,10.0,3.6359579091405063,83.59968899898037,2664.3255529607977
2022-02-08,EMEA,Smartphones,Standard,52.804128554097915,828.0358544868532,7.0,8.659460024754237,73.8986862340904,5796.250981407972
2022-02-08,LATAM,Smartphones,Standard,53.10717974270364,707.5213166471544,10.0,6.988459882059148,83.91774619012953,7075.213166471544
2022-02-08,North America,Smartphones,Expedited,19.18881707489283,649.0058534862394,6.0,2.934393825827128,96.04721585543018,3894.0351209174364
2022-02-08,North America,Accessories,Same-Day,27.898343295122437,67.55265984464037,8.0,1.1479981589724826,98.01702033236009,540.421278757123
2022-02-08,EMEA,Audio,Expedited,48.29769815913518,271.8931561194372,7.0,2.124030981113116,93.89025522141999,1903.2520928360605
2022-02-08,North America,Laptops,Standard,18.681294798140918,1190.345805394423,4.0,7.002077428285045,72.85823862903185,4761.383221577692
2022-02-08,EMEA,Smartphones,Expedited,39.018214128389715,723.7874818333545,9.0,2.2872944276580798,83.0800385184828,6514.087336500191
2022-02-08,EMEA,Audio,Expedited,31.341426331105126,296.21045802767793,11.0,2.9505754157394644,92.63311573227685,3258.315038304457
2022-02-08,LATAM,Accessories,Expedited,35.52067435469113,66.02427031025441,7.0,2.0905838262581247,93.27051472613806,462.1698921717809
2022-02-08,North America,Audio,Standard,27.15946218898819,265.4074536847945,12.0,7.393005993665074,79.53266827848948,3184.889444217534
2022-02-08,North America,Accessories,Expedited,34.15398121111138,14.54332238058258,10.0,2.443747238916245,91.54016753742117,145.4332238058258
2022-02-09,EMEA,Smartphones,Same-Day,29.159113081340102,1032.0011002665779,7.0,1.2074212397571853,100.0,7224.007701866045
2022-02-09,North America,Smartphones,Standard,38.46294803302976,833.1165170205707,11.0,2.749495833412058,99.4876391962854,9164.281687226277
2022-02-09,North America,Audio,Expedited,43.1085217412239,319.01178275562086,7.0,2.3014436839667956,100.0,2233.082479289346
2022-02-09,North America,Audio,Standard,30.38485594805635,335.52219162958613,8.0,3.8134157846140364,86.25946157848506,2684.177533036689
2022-02-09,North America,Laptops,Expedited,34.61357141377324,1186.154441327352,7.0,3.552857279508146,95.62687699546217,8303.081089291465
2022-02-09,North America,Audio,Standard,28.254785791806547,92.7620212651546,10.0,5.51056791011953,74.4662143119559,927.620212651546
2022-02-10,North America,Accessories,Standard,47.02597811624912,51.854419666485526,8.0,6.5835543350611605,72.70088224260395,414.8353573318842
2022-02-10,EMEA,Audio,Standard,43.22745618797659,142.66872187661264,6.0,5.546390335145396,79.91094359042341,856.0123312596759
2022-02-10,North America,Smartphones,Standard,35.28801992120947,1035.2695917926974,4.0,7.215553339522059,69.97924895657961,4141.0783671707895
2022-02-10,APAC,Laptops,Standard,24.084015604168815,1058.7523816275823,5.0,4.5502402150089605,92.22709210103886,5293.761908137912
2022-02-11,LATAM,Smartphones,Standard,33.645831553936105,820.0741945449898,4.0,7.689205510514886,74.29664662510996,3280.2967781799593
2022-02-11,APAC,Laptops,Expedited,20.52185053990594,1343.577711134061,6.0,2.24530516155806,93.78271272557517,8061.466266804366
2022-02-11,EMEA,Audio,Standard,32.441824447987855,152.09817490308785,10.0,3.1683633674443463,98.96243403445729,1520.9817490308785
2022-02-11,LATAM,Smartphones,Standard,29.934968403086607,978.9372437060115,10.0,4.788833891353209,88.31320529884432,9789.372437060116
2022-02-11,APAC,Audio,Standard,23.967757988982314,297.14348960997404,10.0,4.968008845274471,92.03298636262231,2971.4348960997404
2022-02-12,North America,Accessories,Expedited,35.576359652729856,43.47408670348119,10.0,2.1603891206043544,89.07214855701346,434.7408670348119
2022-02-12,North America,Smartphones,Standard,59.294333022041656,914.9930390336583,9.0,6.453949025805148,78.58242478049,8234.937351302924
2022-02-12,North America,Audio,Same-Day,18.60093097034541,324.28788168375297,9.0,0.6944696183972617,89.6548337178318,2918.5909351537766
2022-02-12,North America,Laptops,Expedited,36.88239227088565,1073.5657470706903,8.0,2.460184711282498,87.94942835286136,8588.525976565523
2022-02-12,LATAM,Laptops,Standard,26.414254997572424,1365.0322180345343,7.0,5.560661462832085,87.69929995777393,9555.22552624174
2022-02-12,EMEA,Accessories,Standard,20.94707570286051,70.60117422352533,10.0,7.105274371068492,80.20784641518294,706.0117422352533
2022-02-13,North America,Smartphones,Expedited,27.938893339902933,720.6789272765689,10.0,3.0333869193212877,91.4370720185479,7206.789272765689
2022-02-13,North America,Accessories,Standard,37.719523387104054,96.41410516088143,10.0,7.1290181258347145,79.40533502317956,964.1410516088143
2022-02-13,North America,Accessories,Same-Day,46.55715316940817,54.04952067649131,4.0,0.7846617303480794,100.0,216.19808270596525
2022-02-15,North America,Laptops,Standard,26.21195271396611,1123.1651998202108,7.0,5.478513849354863,84.07965732632593,7862.156398741476
2022-02-15,EMEA,Smartphones,Standard,20.844791691283234,761.8362589335375,9.0,8.166572137819589,70.51929017677904,6856.526330401837
2022-02-15,EMEA,Audio,Standard,34.08704329651233,168.08376435627625,6.0,5.563333928877545,87.30674956887594,1008.5025861376575
2022-02-15,EMEA,Audio,Expedited,46.64109108562502,268.8802425024318,11.0,2.4925731919960654,94.07659356865297,2957.6826675267503
2022-02-16,LATAM,Accessories,Expedited,45.317778845209524,92.23900638094776,7.0,2.4797723413013526,97.32766461159963,645.6730446666343
2022-02-16,APAC,Audio,Standard,49.91161076828998,246.13341440494628,11.0,7.32464076147245,78.52542634052048,2707.4675584544093
2022-02-16,EMEA,Smartphones,Standard,37.6655754531179,883.041945200853,9.0,8.232399348358697,83.13074404142459,7947.377506807677
2022-02-16,LATAM,Accessories,Expedited,18.0,66.44125312273862,7.0,2.4684605393672343,89.65240289126379,465.0887718591703
2022-02-16,EMEA,Smartphones,Standard,26.6395602123103,716.8757640064156,8.0,7.057548509616674,73.35807746081385,5735.006112051325
2022-02-16,EMEA,Accessories,Standard,21.148791416869678,39.1182882049261,7.0,5.718279963068721,84.69132625508215,273.8280174344827
2022-02-16,EMEA,Audio,Standard,33.31090023609009,191.0345170675682,9.0,4.455964779753993,81.83202929051104,1719.3106536081139
2022-02-16,North America,Laptops,Expedited,51.22448066875613,918.2376763889163,5.0,1.7720258110434015,84.81451995891061,4591.188381944581
